test_id,gene,locus,sample_1,sample_2,status,value_1,value_2
XLOC_018862,"NM_001271821,NM_018965",chr6:41126243-41130924,Media_Only,Chemical_B,OK,1.26223,1.348
XLOC_023527,"NM_001099410,NM_001099411,NM_001184727,NM_014710",chrX:101854095-101972661,Media_Only,Chemical_B,OK,0.39728,0.453527
XLOC_023203,NM_138462,chr9:140476530-140484937,Media_Only,Chemical_B,OK,6.45903,6.67674
XLOC_009325,"NM_001166347,NM_001166348,NM_001166349,NM_173626",chr17:78194199-78227308,Media_Only,Chemical_B,OK,4.86842,5.04194
XLOC_000798,"NM_001206567,NM_005531",chr1:158979681-159024945,Media_Only,Chemical_B,OK,1.32076,1.38491
XLOC_010995,"NM_004228,NM_017457",chr19:48972464-48985571,Media_Only,Chemical_B,OK,14.8061,15.2816
XLOC_014002,"NM_001242920,NM_001242921,NM_006227,NM_182676",chr20:44517110-44541003,Media_Only,Chemical_B,OK,1.56604,2.09181
XLOC_003976,NM_003311,chr11:2949502-2950650,Media_Only,Chemical_B,OK,9.90966,10.1825
XLOC_009988,NM_022066,chr17:74385612-74449288,Media_Only,Chemical_B,OK,4.31776,4.46436
XLOC_023115,NM_016520,chr9:132589563-132597572,Media_Only,Chemical_B,OK,23.3148,24.0198
XLOC_014491,"NM_001267895,NM_133455",chr22:29601900-29655586,Media_Only,Chemical_B,OK,0.785851,0.830064
XLOC_022630,"NM_001122823,NM_012087",chr9:135906061-135933890,Media_Only,Chemical_B,OK,15.129,15.646
XLOC_009113,NM_006460,chr17:43224683-43229468,Media_Only,Chemical_B,OK,10.464,10.7687
XLOC_015347,"NM_001134422,NM_001134423,NM_017548",chr3:133292433-133309118,Media_Only,Chemical_B,OK,71.5824,73.8744
XLOC_012791,NM_004850,chr2:11321777-11484711,Media_Only,Chemical_B,OK,9.61243,9.9142
XLOC_020463,NM_015983,chr7:43966034-44058748,Media_Only,Chemical_B,OK,4.73597,4.91399
XLOC_006888,NM_005050,chr14:74751979-74769767,Media_Only,Chemical_B,OK,13.7477,14.2045
XLOC_009569,"NM_005148,NM_054035",chr17:26873724-26879646,Media_Only,Chemical_B,OK,13.9218,14.4208
XLOC_015524,"NR_047573,NR_047574,NR_047575",chr3:194304996-194354150,Media_Only,Chemical_B,OK,1.48882,1.60729
XLOC_021948,NM_001009552,chr8:30643125-30670352,Media_Only,Chemical_B,OK,102.785,105.57
XLOC_008395,NM_020677,chr16:4511694-4560348,Media_Only,Chemical_B,OK,9.63444,10.2427
XLOC_006332,"NM_001247988,NM_001247989,NM_001247990,NM_005930,NM_203354,NM_203355,NM_203356",chr14:39734475-39820397,Media_Only,Chemical_B,OK,48.6281,50.195
XLOC_016422,NM_000297,chr4:88928798-88998931,Media_Only,Chemical_B,OK,4.50662,4.65078
XLOC_013362,NM_022453,chr2:219528586-219567440,Media_Only,Chemical_B,OK,10.1401,10.7871
XLOC_017237,NM_198150,chr5:94890824-94940806,Media_Only,Chemical_B,OK,1.89352,1.96383
XLOC_010495,NM_018074,chr19:4247110-4269085,Media_Only,Chemical_B,OK,9.58328,9.91664
XLOC_020649,"NM_001194990,NM_001194991,NM_001194992,NM_019606",chr7:99998494-100031749,Media_Only,Chemical_B,OK,14.8556,15.4056
XLOC_023901,NR_015353,chrX:62646438-62780873,Media_Only,Chemical_B,OK,4.12617,4.26655
XLOC_015137,"NM_016483,NM_173341",chr3:52444526-52457657,Media_Only,Chemical_B,OK,2.04523,2.14009
XLOC_022594,NR_046240,chr9:131486740-131534213,Media_Only,Chemical_B,OK,3.08123,3.47359
XLOC_004770,"NM_001039481,NM_018638",chr12:22778075-22843608,Media_Only,Chemical_B,OK,9.02014,9.38426
XLOC_004173,"NM_016506,NM_018095",chr11:47586981-47606115,Media_Only,Chemical_B,OK,2.82077,3.12233
XLOC_024034,"NM_001173487,NM_001173488,NM_017544",chrX:118722299-118739846,Media_Only,Chemical_B,OK,2.45819,2.55629
XLOC_014068,NM_006602,chr20:61448413-61493115,Media_Only,Chemical_B,OK,3.79396,3.94383
XLOC_009562,NM_001076680,chr17:26205339-26220409,Media_Only,Chemical_B,OK,5.30277,5.49355
XLOC_008296,"NM_014427,NM_153636",chr16:89642175-89663654,Media_Only,Chemical_B,OK,0.417901,0.447432
XLOC_007619,NM_014326,chr15:64199234-64338521,Media_Only,Chemical_B,OK,7.25216,7.50208
XLOC_018043,"NR_038979,NR_038980",chr6:8435855-8785678,Media_Only,Chemical_B,OK,0.383817,0.517789
XLOC_001725,"NM_001253852,NM_001253853,NM_006594",chr1:114356432-114447741,Media_Only,Chemical_B,OK,3.21358,3.38498
XLOC_021417,NM_022458,chr7:156473569-156685902,Media_Only,Chemical_B,OK,7.71044,7.93959
XLOC_002608,NM_000769,chr10:96522462-96612671,Media_Only,Chemical_B,OK,41.4097,42.6473
XLOC_007173,NM_014444,chr15:43663312-43910998,Media_Only,Chemical_B,OK,6.35182,6.76369
XLOC_013464,"NM_001271977,NM_001271978,NM_001271979,NM_001271980,NM_006374",chr2:242295663-242448987,Media_Only,Chemical_B,OK,33.4211,34.6564
XLOC_015938,"NM_001199469,NM_001204883,NM_001204884,NM_001204885,NM_001204886,NM_001204887,NM_001204888,NM_001204890,NM_020701,NM_198490",chr3:128806411-128880073,Media_Only,Chemical_B,OK,53.778,55.5997
XLOC_007266,NM_016166,chr15:68346571-68480404,Media_Only,Chemical_B,OK,7.29296,7.53395
XLOC_010142,NM_020774,chr18:19321544-19450912,Media_Only,Chemical_B,OK,6.55694,6.76045
XLOC_004367,"NM_016028,NM_017635",chr11:67923506-67980784,Media_Only,Chemical_B,OK,11.7401,12.1494
XLOC_009291,"NM_001113324,NM_001258",chr17:73937588-74002080,Media_Only,Chemical_B,OK,33.1586,36.2667
XLOC_017964,NM_014901,chr5:175953699-175964421,Media_Only,Chemical_B,OK,10.1706,10.4926
XLOC_009982,"NM_001260502,NM_001260503,NM_014230",chr17:74034855-74068607,Media_Only,Chemical_B,OK,27.1051,28.0422
XLOC_003836,"NM_001077239,NM_207343",chr11:117103403-117186972,Media_Only,Chemical_B,OK,5.72686,6.18451
XLOC_001141,"NM_001143943,NM_032328",chr1:245133170-245288530,Media_Only,Chemical_B,OK,3.35805,3.53086
XLOC_003668,"NM_006019,NM_006053",chr11:67806461-67818366,Media_Only,Chemical_B,OK,63.2332,65.3388
XLOC_014809,"NM_001166343,NM_002405",chr22:37865100-37882478,Media_Only,Chemical_B,OK,1.21904,1.28497
XLOC_012190,"NM_001130480,NM_001130481,NM_001130482,NM_001130483,NM_006296",chr2:58273776-58468515,Media_Only,Chemical_B,OK,15.1569,15.7157
XLOC_000291,"NM_001256875,NM_018101",chr1:38158072-38175391,Media_Only,Chemical_B,OK,0.524726,0.558393
XLOC_002766,"NM_001098637,NM_138499",chr10:134210701-134231358,Media_Only,Chemical_B,OK,4.95085,5.13578
XLOC_023986,"NM_001012978,NM_001159560",chrX:101408678-101410986,Media_Only,Chemical_B,OK,3.0578,3.23587
XLOC_006380,NM_022495,chr14:60558628-60601532,Media_Only,Chemical_B,OK,7.38028,7.60765
XLOC_007620,"NM_001014812,NM_032231",chr15:64364760-64386207,Media_Only,Chemical_B,OK,62.8095,64.9239
XLOC_013628,NM_016436,chr20:34359922-34538288,Media_Only,Chemical_B,OK,4.83676,5.00389
XLOC_021963,"NM_017778,NM_023034",chr8:38132560-38239790,Media_Only,Chemical_B,OK,7.67602,7.94821
XLOC_001711,"NM_000677,NM_001081976,NM_020683",chr1:112025969-112106597,Media_Only,Chemical_B,OK,1.68851,1.77422
XLOC_022208,"NM_023946,NM_177457,NM_177458,NM_177476,NM_177477",chr8:143845755-143859640,Media_Only,Chemical_B,OK,25.3114,26.2064
XLOC_006062,"NM_014887,NM_033111",chr13:33006929-33112936,Media_Only,Chemical_B,OK,21.4643,22.185
XLOC_014487,NM_172002,chr22:29138042-29153496,Media_Only,Chemical_B,OK,11.4279,11.8052
XLOC_010893,NM_015125,chr19:42788816-42799949,Media_Only,Chemical_B,OK,16.3644,16.9072
XLOC_007136,NM_001013703,chr15:40226346-40327797,Media_Only,Chemical_B,OK,12.9279,13.3624
XLOC_010830,NM_004823,chr19:38810483-38819649,Media_Only,Chemical_B,OK,0.596155,0.628595
XLOC_020631,"NM_014569,NM_145102",chr7:99102272-99131445,Media_Only,Chemical_B,OK,3.20791,3.3354
XLOC_017678,NM_019072,chr5:64920557-65017941,Media_Only,Chemical_B,OK,2.68389,2.84551
XLOC_015996,NM_000096,chr3:148847370-148939832,Media_Only,Chemical_B,OK,1325.75,1407.64
XLOC_001564,NM_001031672,chr1:54638026-54665746,Media_Only,Chemical_B,OK,0.761694,0.800612
XLOC_007669,NM_020214,chr15:72533521-72563628,Media_Only,Chemical_B,OK,6.70329,6.94211
XLOC_002657,NM_024747,chr10:103825123-103827795,Media_Only,Chemical_B,OK,7.20104,7.44974
XLOC_003573,NM_138471,chr11:63580922-63595190,Media_Only,Chemical_B,OK,2.55336,2.66374
XLOC_011618,"NM_001042474,NM_152477",chr19:36673186-36729675,Media_Only,Chemical_B,OK,1.22754,1.43675
XLOC_008813,NM_020795,chr17:7311501-7323179,Media_Only,Chemical_B,OK,3.0236,3.13333
XLOC_023103,NM_032799,chr9:131464801-131486408,Media_Only,Chemical_B,OK,21.5944,22.9787
XLOC_015540,"NM_001011537,NM_032288",chr3:197398258-197511317,Media_Only,Chemical_B,OK,15.2947,15.8651
XLOC_010127,"NM_020232,NM_147163",chr18:12658737-12725739,Media_Only,Chemical_B,OK,36.6805,38.0199
XLOC_006406,"NM_001256550,NM_022474",chr14:67708011-67802778,Media_Only,Chemical_B,OK,9.98829,10.314
XLOC_022589,"NM_001242352,NM_001242353,NM_001242354,NM_002540,NM_153432,NM_153433,NM_153435,NM_153436,NM_153437,NM_153439,NM_153440",chr9:131217433-131263571,Media_Only,Chemical_B,OK,5.98649,6.2293
XLOC_008048,"NM_001214906,NM_001214907,NM_001214909,NM_152652",chr16:30389453-30411429,Media_Only,Chemical_B,OK,3.83408,3.99894
XLOC_016434,"NM_001011513,NM_001011515,NM_001011516,NM_001256425,NM_001256426,NM_001256427,NM_001256428,NM_001256429,NM_006457",chr4:95373007-95589378,Media_Only,Chemical_B,OK,30.0046,31.0636
XLOC_018065,NM_006877,chr6:16238810-16295780,Media_Only,Chemical_B,OK,4.24598,4.41798
XLOC_004627,NM_014155,chr11:130096573-130184607,Media_Only,Chemical_B,OK,5.3112,5.472
XLOC_012196,"NM_001143959,NM_001143960",chr2:61372242-61391964,Media_Only,Chemical_B,OK,14.9439,15.5954
XLOC_003345,NR_045002,chr11:17073432-17074591,Media_Only,Chemical_B,OK,1.64029,1.71655
XLOC_013632,"NM_001042486,NM_014902,NM_183006",chr20:34995443-35157040,Media_Only,Chemical_B,OK,29.1833,30.1827
XLOC_007146,"NM_144508,NM_170589",chr15:40886446-40954881,Media_Only,Chemical_B,OK,1.85772,1.92915
XLOC_023014,NM_021218,chr9:115448790-115480387,Media_Only,Chemical_B,OK,9.29705,9.5935
XLOC_007956,"NM_001143979,NM_017668",chr16:15737123-15950887,Media_Only,Chemical_B,OK,2.20041,2.36705
XLOC_014701,NM_013313,chr22:22020272-22090071,Media_Only,Chemical_B,OK,2.97946,3.24862
XLOC_014290,NM_003253,chr21:32490735-32931290,Media_Only,Chemical_B,OK,1.04164,1.08492
XLOC_016003,NM_014445,chr3:150259779-150264428,Media_Only,Chemical_B,OK,64.0808,65.8557
XLOC_008640,"NM_001039690,NM_001040146",chr16:69139466-69166493,Media_Only,Chemical_B,OK,27.8405,28.8737
XLOC_016037,NM_002268,chr3:160212782-160283376,Media_Only,Chemical_B,OK,11.3357,11.6834
XLOC_023976,"NM_001167970,NM_001167971,NM_001167972,NM_024917",chrX:100264333-100307105,Media_Only,Chemical_B,OK,3.97944,4.13937
XLOC_022234,NM_030974,chr8:145153535-145159140,Media_Only,Chemical_B,OK,24.7066,25.5547
XLOC_016214,NM_152544,chr4:8442531-8478282,Media_Only,Chemical_B,OK,3.70026,3.84381
XLOC_012271,NM_031283,chr2:85360582-85537511,Media_Only,Chemical_B,OK,5.22913,5.41458
XLOC_023636,"NM_001163280,NM_014500",chrX:135579237-135594503,Media_Only,Chemical_B,OK,13.3364,13.8398
XLOC_009797,"NM_001113738,NM_016632",chr17:44590075-44657088,Media_Only,Chemical_B,OK,0.372828,0.402814
XLOC_006274,"NM_178336,NM_180982,NM_181304,NM_181305,NM_181306,NM_181307",chr14:23299091-23304246,Media_Only,Chemical_B,OK,20.807,21.6077
XLOC_007529,NM_015289,chr15:42450898-42500502,Media_Only,Chemical_B,OK,14.6122,15.136
XLOC_012994,NM_032673,chr2:74724643-74734821,Media_Only,Chemical_B,OK,9.97177,10.6678
XLOC_001074,"NM_001145154,NM_001373,NM_144989",chr1:225117355-225586996,Media_Only,Chemical_B,OK,2.36912,2.53918
XLOC_002136,"NM_006338,NM_201630",chr1:204586302-204654597,Media_Only,Chemical_B,OK,0.895237,0.944341
XLOC_021790,NM_003801,chr8:145137523-145141119,Media_Only,Chemical_B,OK,64.184,66.1038
XLOC_017784,"NM_001201377,NM_001202404",chr5:125877532-125931082,Media_Only,Chemical_B,OK,14.9004,15.4163
XLOC_008753,"NM_001383,NM_080822",chr17:1933430-1946725,Media_Only,Chemical_B,OK,38.6479,40.1122
XLOC_001697,"NM_024526,NM_133181,NM_139053",chr1:110292701-110306644,Media_Only,Chemical_B,OK,2.60084,2.72945
XLOC_018139,"NM_001199479,NM_001199480,NM_006299",chr6:28193028-28201264,Media_Only,Chemical_B,OK,3.42326,3.59683
XLOC_001729,"NM_001256404,NM_198459",chr1:115127195-115212732,Media_Only,Chemical_B,OK,1.89305,1.9751
XLOC_008865,NR_026880,chr17:14204505-14249492,Media_Only,Chemical_B,OK,0.413129,0.460145
XLOC_021661,NM_007013,chr8:87354993-87480178,Media_Only,Chemical_B,OK,33.4976,34.5887
XLOC_010568,"NM_001040664,NM_001198690,NM_002566,NM_020230",chr19:10216898-10230599,Media_Only,Chemical_B,OK,11.2272,12.0468
XLOC_004744,NM_001423,chr12:13349601-13369708,Media_Only,Chemical_B,OK,4.84295,5.01854
XLOC_008001,"NM_006910,NM_018703,NM_032626",chr16:24550907-24584183,Media_Only,Chemical_B,OK,8.75668,9.142
XLOC_005013,NM_001009894,chr12:88429267-88535993,Media_Only,Chemical_B,OK,8.02128,8.33883
XLOC_018241,NM_002263,chr6:33359312-33377699,Media_Only,Chemical_B,OK,0.347952,0.37299
XLOC_018977,NM_014895,chr6:84833959-84937335,Media_Only,Chemical_B,OK,1.33237,1.39132
XLOC_017919,NM_032782,chr5:156512842-156536248,Media_Only,Chemical_B,OK,1.5867,1.6617
XLOC_023372,NM_003173,chrX:48555130-48567406,Media_Only,Chemical_B,OK,1.74103,1.82082
XLOC_008872,"NM_001271420,NM_017775",chr17:15879874-15932723,Media_Only,Chemical_B,OK,11.4953,11.9513
XLOC_004159,NM_173811,chr11:46624855-46638777,Media_Only,Chemical_B,OK,2.86874,2.99324
XLOC_005804,NM_024026,chr13:21727733-21753220,Media_Only,Chemical_B,OK,10.6812,11.0726
XLOC_016137,NR_003264,chr3:195686791-195717150,Media_Only,Chemical_B,OK,3.7469,3.89958
XLOC_014944,NM_014760,chr3:10290176-10335133,Media_Only,Chemical_B,OK,9.94378,10.2961
XLOC_005518,NM_004077,chr12:56665482-56694175,Media_Only,Chemical_B,OK,28.8738,29.8147
XLOC_015023,NM_001106,chr3:38492517-38534633,Media_Only,Chemical_B,OK,0.588817,0.616427
XLOC_008162,"NM_003869,NM_198061",chr16:66968346-66978994,Media_Only,Chemical_B,OK,247.443,258.026
XLOC_018889,NM_020750,chr6:43490067-43543812,Media_Only,Chemical_B,OK,5.49563,5.69374
XLOC_006311,"NM_001135058,NM_004086",chr14:31343740-31359822,Media_Only,Chemical_B,OK,1.90748,1.99998
XLOC_022664,"NM_016215,NM_201446",chr9:139553307-139567130,Media_Only,Chemical_B,OK,17.0395,17.6661
XLOC_020740,"NM_001127487,NM_001458",chr7:128470482-128499328,Media_Only,Chemical_B,OK,0.900818,0.942154
XLOC_011242,NM_021089,chr19:58790317-58807254,Media_Only,Chemical_B,OK,0.807863,0.856302
XLOC_014614,"NM_001017526,NM_001017528,NM_001017529,NM_001017530,NM_001198721,NM_001198726,NM_015366,NM_181333,NM_181334,NM_181335",chr22:45064426-45258664,Media_Only,Chemical_B,OK,7.26969,7.53254
XLOC_012848,"NM_001142683,NM_024584",chr2:27848505-27917847,Media_Only,Chemical_B,OK,1.01004,1.26605
XLOC_001302,NM_017940,chr1:16890411-16939982,Media_Only,Chemical_B,OK,3.30921,3.44604
XLOC_015099,"NM_199069,NM_199070,NM_199073,NM_199074",chr3:49044636-49060926,Media_Only,Chemical_B,OK,28.4117,31.4991
XLOC_000942,NM_002922,chr1:192544856-192549159,Media_Only,Chemical_B,OK,4.78734,4.97998
XLOC_012070,NM_181713,chr2:24163375-24223693,Media_Only,Chemical_B,OK,7.23122,7.49543
XLOC_009277,NM_024585,chr17:73106081-73127890,Media_Only,Chemical_B,OK,5.5321,5.82562
XLOC_002848,NM_005028,chr10:22823765-23003503,Media_Only,Chemical_B,OK,2.97485,3.0889
XLOC_022821,NM_006289,chr9:35697333-35749225,Media_Only,Chemical_B,OK,43.6763,45.8357
XLOC_021945,NR_046205,chr8:30239634-30429734,Media_Only,Chemical_B,OK,1.21669,1.60856
XLOC_020554,"NR_027775,NR_027776,NR_027777",chr7:74306893-74336166,Media_Only,Chemical_B,OK,4.56085,4.78714
XLOC_009004,NM_024835,chr17:34900736-34946276,Media_Only,Chemical_B,OK,22.5489,23.3154
XLOC_015962,"NM_001242374,NM_001242375,NM_015391",chr3:134196545-134293855,Media_Only,Chemical_B,OK,28.7228,29.9102
XLOC_017312,NM_005732,chr5:131892615-131980313,Media_Only,Chemical_B,OK,13.1446,13.6213
XLOC_001105,"NM_001010984,NM_001261462,NM_032018",chr1:231473681-231490769,Media_Only,Chemical_B,OK,2.37181,2.4706
XLOC_007270,"NM_001184779,NM_001184780,NM_024505,NM_145658",chr15:69116302-69564544,Media_Only,Chemical_B,OK,0.494685,0.691741
XLOC_021204,"NM_001190415,NM_005641,NM_139315",chr7:99690403-99723128,Media_Only,Chemical_B,OK,14.6019,15.4733
XLOC_009389,NM_020310,chr17:2287353-2304258,Media_Only,Chemical_B,OK,3.2232,3.35102
XLOC_011379,NM_001419,chr19:8023456-8070529,Media_Only,Chemical_B,OK,7.78504,8.04751
XLOC_004423,NM_016578,chr11:77377273-77531880,Media_Only,Chemical_B,OK,4.62703,4.80756
XLOC_007908,NM_005741,chr16:3333486-3341459,Media_Only,Chemical_B,OK,8.01365,8.3153
XLOC_011297,NM_012458,chr19:2389783-2427875,Media_Only,Chemical_B,OK,24.9709,26.0288
XLOC_015349,NM_021203,chr3:133502876-133540336,Media_Only,Chemical_B,OK,23.3562,24.1643
XLOC_019009,"NM_001013399,NM_005190",chr6:99990262-100016690,Media_Only,Chemical_B,OK,57.3692,59.3035
XLOC_010765,NM_032346,chr19:34895302-34917072,Media_Only,Chemical_B,OK,3.31124,3.4613
XLOC_014580,"NM_001204827,NM_022098",chr22:41253084-41328823,Media_Only,Chemical_B,OK,4.29232,4.51171
XLOC_012953,NM_001024680,chr2:68689504-68694390,Media_Only,Chemical_B,OK,1.26797,1.32933
XLOC_014995,NM_178862,chr3:31574490-31677556,Media_Only,Chemical_B,OK,48.5814,50.1581
XLOC_015440,NM_003262,chr3:169684579-169716161,Media_Only,Chemical_B,OK,29.7927,30.809
XLOC_016501,NM_001039717,chr4:128838959-128952455,Media_Only,Chemical_B,OK,4.4421,4.73802
XLOC_005392,NR_037144,chr12:45566816-45834187,Media_Only,Chemical_B,OK,0.794399,1.2065
XLOC_018386,NM_031469,chr6:80340999-80413369,Media_Only,Chemical_B,OK,2.50961,2.60868
XLOC_016447,"NM_001165412,NM_003998",chr4:103422485-103538459,Media_Only,Chemical_B,OK,19.0853,19.8044
XLOC_006057,NM_002128,chr13:31032878-31040081,Media_Only,Chemical_B,OK,71.576,73.9584
XLOC_001796,NM_020205,chr1:149912231-149982686,Media_Only,Chemical_B,OK,9.93259,10.2905
XLOC_010551,"NM_001039667,NM_139314",chr19:8429010-8439257,Media_Only,Chemical_B,OK,180.473,187.666
XLOC_022733,NM_001271829,chr9:16203932-16276311,Media_Only,Chemical_B,OK,0.950609,1.14468
XLOC_013064,"NM_025244,NM_182911",chr2:99613723-99771187,Media_Only,Chemical_B,OK,0.683701,0.728576
XLOC_017729,"NM_001199189,NM_001239",chr5:86690078-86708850,Media_Only,Chemical_B,OK,16.3474,16.9893
XLOC_001080,"NM_000447,NM_012486",chr1:227058272-227083804,Media_Only,Chemical_B,OK,10.0923,10.4979
XLOC_014953,"NM_001271707,NM_014160",chr3:12598512-12705700,Media_Only,Chemical_B,OK,8.21522,9.04251
XLOC_013492,NR_002981,chr20:2633177-2639039,Media_Only,Chemical_B,OK,5.85448,15.6513
XLOC_006124,"NM_001127482,NM_020456",chr13:50486841-50510625,Media_Only,Chemical_B,OK,9.03325,9.35176
XLOC_020638,NM_145914,chr7:99647416-99679371,Media_Only,Chemical_B,OK,2.60059,2.86954
XLOC_010840,"NM_021107,NM_033362,NM_033363",chr19:39405903-39423659,Media_Only,Chemical_B,OK,26.0756,27.4434
XLOC_007624,NM_002537,chr15:64979772-64995462,Media_Only,Chemical_B,OK,47.9576,49.5177
XLOC_003586,"NM_001170726,NM_001170880,NM_001170881,NM_001177358,NM_020155",chr11:64037299-64056972,Media_Only,Chemical_B,OK,11.3638,12.1008
XLOC_007505,"NM_001003940,NM_001003942,NM_001003943,NM_033503",chr15:40380090-40401085,Media_Only,Chemical_B,OK,1.53081,1.60609
XLOC_010783,"NM_001185099,NM_001185100,NM_001185101,NM_001771",chr19:35820071-35838264,Media_Only,Chemical_B,OK,0.524712,0.63415
XLOC_014006,"NM_015945,NM_173073,NM_173179",chr20:44978176-44993064,Media_Only,Chemical_B,OK,20.0238,20.7786
XLOC_005748,"NM_001137559,NM_016237",chr12:121746047-121792012,Media_Only,Chemical_B,OK,37.6358,39.0765
XLOC_008702,NM_021149,chr16:84599203-84651669,Media_Only,Chemical_B,OK,5.86058,6.08807
XLOC_001574,NM_021080,chr1:57463578-58716211,Media_Only,Chemical_B,OK,1.80807,1.89627
XLOC_000781,"NM_001142560,NM_015997",chr1:156698262-156706752,Media_Only,Chemical_B,OK,12.2059,12.7174
XLOC_000574,"NM_000757,NM_172210,NM_172211,NM_172212",chr1:110453232-110473616,Media_Only,Chemical_B,OK,14.7156,15.3035
XLOC_015508,"NM_001167671,NM_001167672,NM_005578",chr3:187868993-188608460,Media_Only,Chemical_B,OK,6.96203,7.21372
XLOC_002237,"NM_001136494,NM_001136495,NM_032800",chr1:230972864-231005335,Media_Only,Chemical_B,OK,9.39577,9.75068
XLOC_011936,"NM_130771,NM_133168,NM_133169,NM_206818",chr19:54597932-54604148,Media_Only,Chemical_B,OK,0.491913,0.539288
XLOC_007284,NM_005744,chr15:72766666-72878896,Media_Only,Chemical_B,OK,14.0352,14.5179
XLOC_016517,"NM_002039,NM_207123",chr4:144257982-144395718,Media_Only,Chemical_B,OK,2.31292,2.40171
XLOC_022160,"NM_001017926,NM_001204180,NM_007222,NM_032847",chr8:124232195-124287781,Media_Only,Chemical_B,OK,22.9701,23.9598
XLOC_000885,NM_139240,chr1:172389827-172437969,Media_Only,Chemical_B,OK,0.544983,0.701092
XLOC_003632,"NM_001143985,NM_003860",chr11:65764015-65771617,Media_Only,Chemical_B,OK,50.201,52.4867
XLOC_000156,NM_032409,chr1:20959947-20978004,Media_Only,Chemical_B,OK,73.5755,76.2001
XLOC_009377,NM_031430,chr17:1549444-1553392,Media_Only,Chemical_B,OK,21.4505,22.1733
XLOC_011257,"NM_003712,NM_177526,NM_177543",chr19:281043-291435,Media_Only,Chemical_B,OK,0.322146,0.368739
XLOC_022029,NM_006421,chr8:68109883-68255912,Media_Only,Chemical_B,OK,11.0768,11.4883
XLOC_003496,NM_170746,chr11:57479994-57586652,Media_Only,Chemical_B,OK,46.8216,53.3819
XLOC_015456,NM_033540,chr3:179065479-179111008,Media_Only,Chemical_B,OK,13.0174,13.4747
XLOC_017031,NM_018359,chr4:186317839-186347139,Media_Only,Chemical_B,OK,8.90824,9.52069
XLOC_016954,"NM_001029998,NM_032128",chr4:147175136-147443123,Media_Only,Chemical_B,OK,2.45342,2.55649
XLOC_007303,"NM_001127190,NM_004383",chr15:75074424-75095539,Media_Only,Chemical_B,OK,16.5214,17.1878
XLOC_023194,NM_031297,chr9:140114698-140115775,Media_Only,Chemical_B,OK,4.28449,4.46885
XLOC_007695,"NM_001145357,NM_001145358,NM_015477",chr15:75661719-75748124,Media_Only,Chemical_B,OK,5.27704,5.49048
XLOC_018611,"NM_001253846,NM_001500",chr6:1624034-2245868,Media_Only,Chemical_B,OK,13.2929,13.8601
XLOC_013340,"NM_001136574,NM_001136575,NM_006055",chr2:211295972-211341499,Media_Only,Chemical_B,OK,15.2257,15.7565
XLOC_012533,NM_194247,chr2:178077421-178088685,Media_Only,Chemical_B,OK,31.7487,32.8866
