test_id,gene,locus,sample_1,sample_2,status,value_1,value_2,p_value,q_value,significant
XLOC_020147,"NM_001136,NM_001206929,NM_001206932,NM_001206934,NM_001206936,NM_001206940,NM_001206954,NM_001206966,NM_172197,NR_038190",chr6_qbl_hap6:3409764-3413119,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020148,NM_002586,chr6_qbl_hap6:3413529-3418981,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020149,"NM_001276501,NM_004557,NM_022107",chr6_qbl_hap6:3419560-3452865,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020150,NM_006781,chr6_qbl_hap6:3521693-3600524,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020151,NM_019602,chr6_qbl_hap6:3623370-3635765,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020152,"NM_001243965,NM_002124",chr6_qbl_hap6:3720948-3798012,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020153,NM_001243962,chr6_qbl_hap6:3858964-3866565,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020154,NM_001198858,chr6_qbl_hap6:3955994-3963453,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020155,"NM_000544,NM_018833",chr6_qbl_hap6:4021716-4038655,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020156,"NM_004159,NM_148919",chr6_qbl_hap6:4040600-4053855,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020157,NM_000593,chr6_qbl_hap6:4040600-4053855,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020158,NM_002118,chr6_qbl_hap6:4134532-4140973,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020159,NM_006120,chr6_qbl_hap6:4148516-4153028,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020160,NM_002119,chr6_qbl_hap6:4204052-4209482,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020161,"NM_001242524,NM_001242525,NM_033554",chr6_qbl_hap6:4264796-4289926,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020162,"NM_001163771,NM_080679,NM_080680,NM_080681",chr6_qbl_hap6:4362691-4392467,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020163,"NM_001270401,NM_021976",chr6_qbl_hap6:4393583-4400696,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020164,NM_022553,chr6_qbl_hap6:4449531-4471898,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020165,"NM_001164267,NM_005452",chr6_qbl_hap6:4479118-4489547,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020166,"NM_001243738,NM_004761",chr6_qbl_hap6:4491673-4499405,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020167,"NM_001145338,NM_003190,NM_005453,NM_172208,NM_172209",chr6_qbl_hap6:4499711-4517966,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020168,"NM_001141969,NM_001141970,NM_001254717,NM_001350",chr6_qbl_hap6:4518582-4523042,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020169,NM_001195202,chr6_ssto_hap7:344879-385401,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020170,NM_001005216,chr6_ssto_hap7:420552-421488,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020171,NM_030905,chr6_ssto_hap7:482199-483240,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020172,NM_030946,chr6_ssto_hap7:615420-616386,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020173,NM_013936,chr6_ssto_hap7:704941-705974,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020174,NM_013941,chr6_ssto_hap7:748247-749286,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020175,NM_030883,chr6_ssto_hap7:766763-772633,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020176,"NR_037179,NR_037180,NR_037181",chr6_ssto_hap7:837719-841882,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020177,"NM_001008228,NM_001008229,NM_001170418,NM_002433,NM_206809,NM_206810,NM_206811,NM_206812,NM_206814",chr6_ssto_hap7:965313-980702,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020178,"NM_001098478,NM_001098479,NM_018950",chr6_ssto_hap7:1028896-1054576,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020179,NM_001207043,chr6_ssto_hap7:1096479-1103140,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020180,NM_002127,chr6_ssto_hap7:1132307-1136465,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020181,NR_001434,chr6_ssto_hap7:1186739-1190195,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020182,"NM_001242758,NM_002116",chr6_ssto_hap7:1239581-1243012,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020183,NR_028032,chr6_ssto_hap7:1272215-1275499,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020184,NR_024240,chr6_ssto_hap7:1298114-1359404,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020185,"NM_014596,NM_170783",chr6_ssto_hap7:1359478-1363126,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020186,NM_021959,chr6_ssto_hap7:1365371-1374068,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020187,NM_138700,chr6_ssto_hap7:1434969-1446965,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020188,NM_033229,chr6_ssto_hap7:1461434-1470925,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020189,NR_027822,chr6_ssto_hap7:1532220-1644613,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020190,"NM_001199119,NM_001199120,NM_001199121,NM_021253,NM_024839,NM_172016",chr6_ssto_hap7:1532220-1644613,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020191,NM_005516,chr6_ssto_hap7:1789472-1794272,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020192,"NM_001077497,NM_025263",chr6_ssto_hap7:1841431-1864749,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020193,"NM_001025091,NM_001090",chr6_ssto_hap7:1871447-1891586,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020194,NR_030615,chr6_ssto_hap7:1871447-1891586,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020195,NM_014046,chr6_ssto_hap7:1917764-1926453,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020196,"NM_001031722,NM_001254952,NM_024909",chr6_ssto_hap7:1926891-1946878,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020197,"NM_001109938,NM_001161376,NM_145029",chr6_ssto_hap7:1947095-1973134,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020198,NM_178014,chr6_ssto_hap7:2020463-2025502,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020199,NM_001198815,chr6_ssto_hap7:2305959-2335435,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020200,NR_003948,chr6_ssto_hap7:2356207-2362626,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020201,"NM_001077511,NM_007109",chr6_ssto_hap7:2461238-2466929,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020202,NR_026791,chr6_ssto_hap7:2500481-2506687,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020203,"NM_000247,NR_036523,NR_036524",chr6_ssto_hap7:2701358-2716888,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020204,NR_040662,chr6_ssto_hap7:2761726-2764356,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020205,NR_002812,chr6_ssto_hap7:2769771-2770951,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020206,NM_005931,chr6_ssto_hap7:2796670-2809708,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020207,NM_001011700,chr6_ssto_hap7:2827543-2845430,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020208,"NM_001144961,NM_001144962,NM_001144963,NM_005007",chr6_ssto_hap7:2845432-2857408,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020209,"NM_000595,NM_001159740",chr6_ssto_hap7:2870676-2872901,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020210,NM_000594,chr6_ssto_hap7:2874144-2876913,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020211,"NM_001166538,NM_007161,NM_205837,NM_205838,NM_205839,NM_205840,NR_029461,NR_029462",chr6_ssto_hap7:2884757-2891563,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020212,"NM_001623,NM_004847,NM_032955",chr6_ssto_hap7:2913800-2915605,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020213,"NM_004638,NM_080686",chr6_ssto_hap7:2919252-2936356,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020214,NR_002971,chr6_ssto_hap7:2919252-2936356,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020215,"NM_001256169,NM_019101,NR_045828",chr6_ssto_hap7:2937601-2956785,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020216,NM_001320,chr6_ssto_hap7:2959803-2968648,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020217,NM_021221,chr6_ssto_hap7:2969532-2971032,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020218,NM_001003693,chr6_ssto_hap7:3005496-3009187,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020219,NM_021246,chr6_ssto_hap7:3013949-3016398,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020220,"NM_025260,NM_138272,NM_138273,NM_138274,NM_138275,NM_138277",chr6_ssto_hap7:3021937-3025302,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020221,"NM_001039651,NM_002441,NM_025259,NM_172165,NM_172166,NR_037846",chr6_ssto_hap7:3038542-3063437,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020222,"NM_000063,NM_001145903,NM_001178063,NR_073063",chr6_ssto_hap7:3228025-3246159,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020223,NM_001710,chr6_ssto_hap7:3246430-3252571,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020224,NM_006929,chr6_ssto_hap7:3252573-3270242,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020225,"NM_004197,NM_032454,NR_026717",chr6_ssto_hap7:3270297-3281933,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020226,"NM_001002029,NM_001252204",chr6_ssto_hap7:3282543-3303168,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020227,"NM_000500,NM_001128590,NR_040090",chr6_ssto_hap7:3306068-3368931,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020228,NM_004197,chr6_ssto_hap7:3306068-3368931,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020229,"NM_001002029,NM_001252204",chr6_ssto_hap7:3306068-3368931,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020230,"NM_001204103,NM_005155,NM_030652,NM_138717,NR_037860,NR_037861",chr6_ssto_hap7:3468303-3493616,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020231,NM_006913,chr6_ssto_hap7:3493889-3496298,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020232,NR_044996,chr6_ssto_hap7:3705728-3708911,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020233,NM_019111,chr6_ssto_hap7:3754282-3759493,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020234,NM_020056,chr6_ssto_hap7:4140830-4146332,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020235,"NR_037173,NR_037174,NR_037175,NR_037176",chr6_ssto_hap7:4239266-4252521,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020236,NM_002800,chr6_ssto_hap7:4252710-4258398,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020237,"NR_037177,NR_037178",chr6_ssto_hap7:4292680-4302272,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020238,"NM_001113182,NM_001199455,NM_001199456,NM_005104,NR_037625",chr6_ssto_hap7:4367204-4430060,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020239,NM_002121,chr6_ssto_hap7:4512849-4537977,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020240,NR_001435,chr6_ssto_hap7:4560770-4577055,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020241,NR_044997,chr6_ssto_hap7:4697537-4719864,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020242,NM_022551,chr6_ssto_hap7:4720053-4720706,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020243,NM_002263,chr6_ssto_hap7:4839528-4857918,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020244,"NM_002636,NM_024165,NR_027692",chr6_ssto_hap7:4859020-4864476,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020245,"NM_006772,NR_049800",chr6_ssto_hap7:4868092-4901710,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020246,NM_152735,chr6_ssto_hap7:4902599-4905564,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020247,NR_033379,chr6_ssto_hap7:168170-172220,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020248,NM_006510,chr6_ssto_hap7:211701-232682,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020249,NM_001010877,chr6_ssto_hap7:303579-313918,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020250,NM_030903,chr6_ssto_hap7:344879-385401,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020251,NM_001005226,chr6_ssto_hap7:394868-395974,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020252,NM_030876,chr6_ssto_hap7:663978-665026,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020253,NM_030959,chr6_ssto_hap7:681845-683714,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020254,NM_013937,chr6_ssto_hap7:733812-736041,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020255,NM_052967,chr6_ssto_hap7:795074-796211,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020256,NM_001109809,chr6_ssto_hap7:980721-985482,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020257,"NR_026972,NR_026973",chr6_ssto_hap7:1028896-1054576,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020258,NR_001590,chr6_ssto_hap7:1056330-1056673,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020259,NR_002139,chr6_ssto_hap7:1096479-1103140,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020260,NR_001317,chr6_ssto_hap7:1223622-1224684,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020261,NR_026751,chr6_ssto_hap7:1298114-1359404,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020262,"NM_025236,NM_170769",chr6_ssto_hap7:1365371-1374068,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020263,NM_007028,chr6_ssto_hap7:1401126-1411311,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020264,"NM_006778,NM_052828",chr6_ssto_hap7:1450169-1459159,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020265,"NM_001242783,NM_003449",chr6_ssto_hap7:1482639-1511683,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020266,NR_052012,chr6_ssto_hap7:1532220-1644613,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020267,"NR_024052,NR_024053",chr6_ssto_hap7:1532220-1644613,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020268,NM_005275,chr6_ssto_hap7:1841431-1864749,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020269,"NM_002714,NR_072994",chr6_ssto_hap7:1900455-1917363,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020270,"NM_001164239,NM_003587",chr6_ssto_hap7:1947095-1973134,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020271,NM_001134870,chr6_ssto_hap7:1976469-1979473,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020272,NM_014641,chr6_ssto_hap7:1999890-2017765,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020273,NM_005803,chr6_ssto_hap7:2027817-2042770,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020274,NM_003897,chr6_ssto_hap7:2043292-2044644,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020275,"NM_001173531,NM_002701,NM_203289",chr6_ssto_hap7:2467050-2473404,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020276,NR_026816,chr6_ssto_hap7:2476463-2480630,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020277,NM_001243042,chr6_ssto_hap7:2570004-2573382,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020278,NM_005514,chr6_ssto_hap7:2655407-2658748,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020279,"NM_001204078,NM_004640,NM_080598,NM_130463,NM_138282,NR_037852,NR_037853",chr6_ssto_hap7:2827543-2845430,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020280,NR_003140,chr6_ssto_hap7:2827543-2845430,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020281,NR_003065,chr6_ssto_hap7:2827543-2845430,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020282,"NM_002341,NM_009588",chr6_ssto_hap7:2879136-2881003,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020283,"NM_001145466,NM_001145467,NM_147130",chr6_ssto_hap7:2884757-2891563,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020284,"NM_001098534,NM_001199697,NM_001199698,NM_004639,NM_080702,NM_080703",chr6_ssto_hap7:2937601-2956785,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020285,NM_021184,chr6_ssto_hap7:2956872-2959347,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020286,"NM_001199237,NM_001199238,NM_001199239,NM_001199240,NM_033177",chr6_ssto_hap7:2959803-2968648,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020287,NM_025262,chr6_ssto_hap7:2975265-2978956,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020288,"NM_001177515,NM_021160,NR_033488,NR_033489",chr6_ssto_hap7:2985531-3001955,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020289,NR_039789,chr6_ssto_hap7:2985531-3001955,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020290,"NR_003673,NR_024541",chr6_ssto_hap7:3010569-3012659,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020291,NM_025261,chr6_ssto_hap7:3017241-3020328,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020292,NM_013974,chr6_ssto_hap7:3025633-3028856,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020293,NM_001288,chr6_ssto_hap7:3029174-3035164,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020294,NM_025258,chr6_ssto_hap7:3064183-3075920,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020295,NM_006295,chr6_ssto_hap7:3076106-3093568,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020296,NM_000434,chr6_ssto_hap7:3159576-3163457,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020297,"NM_001178044,NM_001178045,NM_025257",chr6_ssto_hap7:3163717-3179566,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020298,"NM_006709,NM_025256",chr6_ssto_hap7:3180279-3190124,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020299,NM_002904,chr6_ssto_hap7:3252573-3270242,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020300,NR_031601,chr6_ssto_hap7:3252573-3270242,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020301,NM_005510,chr6_ssto_hap7:3270297-3281933,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020302,"NM_032470,NR_001284",chr6_ssto_hap7:3306068-3368931,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020303,"NM_019105,NM_032470",chr6_ssto_hap7:3306068-3368931,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020304,NM_030651,chr6_ssto_hap7:3463864-3467445,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020305,"NR_037169,NR_037170,NR_037171,NR_037172",chr6_ssto_hap7:3468303-3493616,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020306,"NM_006411,NM_032741",chr6_ssto_hap7:3468303-3493616,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020307,"NM_001136,NM_001206929,NM_001206932,NM_001206934,NM_001206936,NM_001206940,NM_001206954,NM_001206966,NM_172197,NR_038190",chr6_ssto_hap7:3496472-3499827,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020308,NM_002586,chr6_ssto_hap7:3500237-3505689,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020309,"NM_001276501,NM_004557,NM_022107",chr6_ssto_hap7:3506268-3539573,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020310,NM_006781,chr6_ssto_hap7:3608269-3687126,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020311,NM_019602,chr6_ssto_hap7:3709955-3722348,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020312,"NM_001243965,NM_021983",chr6_ssto_hap7:3850433-3993164,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020313,NM_001198858,chr6_ssto_hap7:4155540-4162996,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020314,NM_002120,chr6_ssto_hap7:4211472-4215758,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020315,"NM_000544,NM_018833",chr6_ssto_hap7:4220532-4237318,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020316,"NM_004159,NM_148919",chr6_ssto_hap7:4239266-4252521,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020317,NM_000593,chr6_ssto_hap7:4239266-4252521,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020318,NM_002118,chr6_ssto_hap7:4333159-4339601,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020319,NM_006120,chr6_ssto_hap7:4347146-4351658,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020320,NM_002119,chr6_ssto_hap7:4452675-4458104,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020321,"NM_001242524,NM_001242525,NM_033554",chr6_ssto_hap7:4512849-4537977,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020322,"NM_001163771,NM_080679,NM_080680,NM_080681",chr6_ssto_hap7:4610635-4637414,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020323,NM_022553,chr6_ssto_hap7:4697537-4719864,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020324,"NM_001014433,NM_001014837,NM_001014838,NM_001014840,NM_015921",chr6_ssto_hap7:4864564-4866311,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020326,NM_001195127,chr7:330135-331454,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020335,NM_001080461,chr7:1272653-1276613,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020371,NM_152745,chr7:8473584-8792593,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020372,NR_002790,chr7:9673899-9675447,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020378,NM_001195280,chr7:16566504-16621114,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020383,NR_046756,chr7:20174278-20257013,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020400,NM_000905,chr7:24323806-24331484,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020412,NM_001989,chr7:27282163-27286192,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020424,NR_030319,chr7:30323922-30407308,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020430,"NM_001118,NM_001199635,NM_001199636,NM_001199637",chr7:31092075-31151093,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020432,"NM_001145123,NM_006658",chr7:31726630-31748069,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020435,NR_030320,chr7:32772592-32772689,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020440,"NM_207172,NM_207173",chr7:34386123-34917944,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020446,NM_016616,chr7:37888198-37940002,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020460,NR_037508,chr7:43152197-43602938,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020468,NR_039792,chr7:44143959-44154159,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020479,NM_025031,chr7:47814249-47988071,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020484,NM_198570,chr7:49813256-49952138,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020485,NM_001161834,chr7:50135681-50198852,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
XLOC_020488,NM_182595,chr7:53103348-53104618,Media_Only,Chemical_A+B,NOTEST,0,0,1,1,no
